Model,Accuracy,Precision,Recall,F1,dataset,ratio,sampler,seed,n_classes,nrows,nfeat
MLP,0.9929577464788732,0.9615384615384616,0.9961538461538462,0.978069498069498,page-blocks-1-3_vs_4,0.8,corsmote,14,2,472,10
TabNet,0.8380281690140845,0.6418980775099176,0.7980769230769231,0.6721870922412928,page-blocks-1-3_vs_4,0.8,corsmote,14,2,472,10
SVM,0.9859154929577464,0.9285714285714286,0.9923076923076924,0.9576624925462136,page-blocks-1-3_vs_4,0.8,corsmote,14,2,472,10
LightGBM,0.9788732394366196,0.9469118667591948,0.9128205128205128,0.9290354822588706,page-blocks-1-3_vs_4,0.8,corsmote,14,2,472,10
Decision Tree,0.9788732394366196,0.9469118667591948,0.9128205128205128,0.9290354822588706,page-blocks-1-3_vs_4,1.0,corsmote,14,2,472,10
Random Forest,0.9929577464788732,0.9961832061068704,0.9583333333333331,0.9763451607529569,page-blocks-1-3_vs_4,1.0,corsmote,14,2,472,10
Bagging,0.9929577464788732,0.9615384615384616,0.9961538461538462,0.978069498069498,page-blocks-1-3_vs_4,1.0,corsmote,14,2,472,10
XGBoost,0.9929577464788732,0.9615384615384616,0.9961538461538462,0.978069498069498,page-blocks-1-3_vs_4,1.0,corsmote,14,2,472,10
MLP,0.9929577464788732,0.9615384615384616,0.9961538461538462,0.978069498069498,page-blocks-1-3_vs_4,1.0,corsmote,14,2,472,10
TabNet,0.8380281690140845,0.6418980775099176,0.7980769230769231,0.6721870922412928,page-blocks-1-3_vs_4,1.0,corsmote,14,2,472,10
SVM,0.9859154929577464,0.9285714285714286,0.9923076923076924,0.9576624925462136,page-blocks-1-3_vs_4,1.0,corsmote,14,2,472,10
LightGBM,0.9788732394366196,0.9469118667591948,0.9128205128205128,0.9290354822588706,page-blocks-1-3_vs_4,1.0,corsmote,14,2,472,10
Decision Tree,0.9788732394366196,0.9192009540846752,0.9506410256410256,0.9342084942084944,page-blocks-1-3_vs_4,0.6,adasyn,14,2,472,10
Random Forest,0.9788732394366196,0.9887218045112782,0.875,0.9228680065181968,page-blocks-1-3_vs_4,0.6,adasyn,14,2,472,10
Bagging,0.9788732394366196,0.9887218045112782,0.875,0.9228680065181968,page-blocks-1-3_vs_4,0.6,adasyn,14,2,472,10
XGBoost,0.971830985915493,0.9850746268656716,0.8333333333333333,0.8924242424242425,page-blocks-1-3_vs_4,0.6,adasyn,14,2,472,10
MLP,0.9929577464788732,0.9961832061068704,0.9583333333333331,0.9763451607529569,page-blocks-1-3_vs_4,0.6,adasyn,14,2,472,10
TabNet,0.7605633802816901,0.5860323886639676,0.717948717948718,0.5873504273504273,page-blocks-1-3_vs_4,0.6,adasyn,14,2,472,10
SVM,0.9788732394366196,0.9192009540846752,0.9506410256410256,0.9342084942084944,page-blocks-1-3_vs_4,0.6,adasyn,14,2,472,10
LightGBM,0.9788732394366196,0.9469118667591948,0.9128205128205128,0.9290354822588706,page-blocks-1-3_vs_4,0.6,adasyn,14,2,472,10
Decision Tree,0.9788732394366196,0.9469118667591948,0.9128205128205128,0.9290354822588706,page-blocks-1-3_vs_4,0.8,adasyn,14,2,472,10
Random Forest,0.9859154929577464,0.9924242424242424,0.9166666666666669,0.9507286606523248,page-blocks-1-3_vs_4,0.8,adasyn,14,2,472,10
Bagging,0.9859154929577464,0.9924242424242424,0.9166666666666669,0.9507286606523248,page-blocks-1-3_vs_4,0.8,adasyn,14,2,472,10
XGBoost,0.9507042253521126,0.9744525547445256,0.7083333333333334,0.7810090328266138,page-blocks-1-3_vs_4,0.8,adasyn,14,2,472,10
MLP,0.9929577464788732,0.9961832061068704,0.9583333333333331,0.9763451607529569,page-blocks-1-3_vs_4,0.8,adasyn,14,2,472,10
TabNet,0.7605633802816901,0.5860323886639676,0.717948717948718,0.5873504273504273,page-blocks-1-3_vs_4,0.8,adasyn,14,2,472,10
SVM,0.9788732394366196,0.9192009540846752,0.9506410256410256,0.9342084942084944,page-blocks-1-3_vs_4,0.8,adasyn,14,2,472,10
LightGBM,0.9788732394366196,0.9469118667591948,0.9128205128205128,0.9290354822588706,page-blocks-1-3_vs_4,0.8,adasyn,14,2,472,10
Decision Tree,0.9647887323943662,0.9814814814814814,0.7916666666666667,0.8589870903674279,page-blocks-1-3_vs_4,1.0,adasyn,14,2,472,10
Random Forest,0.971830985915493,0.9850746268656716,0.8333333333333333,0.8924242424242425,page-blocks-1-3_vs_4,1.0,adasyn,14,2,472,10
Bagging,0.9788732394366196,0.9887218045112782,0.875,0.9228680065181968,page-blocks-1-3_vs_4,1.0,adasyn,14,2,472,10
XGBoost,0.9929577464788732,0.9615384615384616,0.9961538461538462,0.978069498069498,page-blocks-1-3_vs_4,1.0,adasyn,14,2,472,10
MLP,0.9929577464788732,0.9961832061068704,0.9583333333333331,0.9763451607529569,page-blocks-1-3_vs_4,1.0,adasyn,14,2,472,10
TabNet,0.7605633802816901,0.5860323886639676,0.717948717948718,0.5873504273504273,page-blocks-1-3_vs_4,1.0,adasyn,14,2,472,10
SVM,0.9788732394366196,0.9192009540846752,0.9506410256410256,0.9342084942084944,page-blocks-1-3_vs_4,1.0,adasyn,14,2,472,10
LightGBM,0.9788732394366196,0.9469118667591948,0.9128205128205128,0.9290354822588706,page-blocks-1-3_vs_4,1.0,adasyn,14,2,472,10
Decision Tree,0.9929577464788732,0.9615384615384616,0.9961538461538462,0.978069498069498,page-blocks-1-3_vs_4,0.6,borderline,14,2,472,10
Random Forest,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,borderline,14,2,472,10
Bagging,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,borderline,14,2,472,10
XGBoost,0.9929577464788732,0.9615384615384616,0.9961538461538462,0.978069498069498,page-blocks-1-3_vs_4,0.6,borderline,14,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,borderline,14,2,472,10
TabNet,0.7605633802816901,0.5860323886639676,0.717948717948718,0.5873504273504273,page-blocks-1-3_vs_4,0.6,borderline,14,2,472,10
SVM,0.971830985915493,0.9089743589743592,0.9089743589743592,0.9089743589743592,page-blocks-1-3_vs_4,0.6,borderline,14,2,472,10
LightGBM,0.9929577464788732,0.9615384615384616,0.9961538461538462,0.978069498069498,page-blocks-1-3_vs_4,0.6,borderline,14,2,472,10
Decision Tree,0.9929577464788732,0.9615384615384616,0.9961538461538462,0.978069498069498,page-blocks-1-3_vs_4,0.8,borderline,14,2,472,10
Random Forest,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,borderline,14,2,472,10
Bagging,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,borderline,14,2,472,10
XGBoost,0.9929577464788732,0.9615384615384616,0.9961538461538462,0.978069498069498,page-blocks-1-3_vs_4,0.8,borderline,14,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,borderline,14,2,472,10
TabNet,0.7605633802816901,0.5860323886639676,0.717948717948718,0.5873504273504273,page-blocks-1-3_vs_4,0.8,borderline,14,2,472,10
SVM,0.9788732394366196,0.9192009540846752,0.9506410256410256,0.9342084942084944,page-blocks-1-3_vs_4,0.8,borderline,14,2,472,10
LightGBM,0.9929577464788732,0.9615384615384616,0.9961538461538462,0.978069498069498,page-blocks-1-3_vs_4,0.8,borderline,14,2,472,10
Decision Tree,0.9859154929577464,0.9285714285714286,0.9923076923076924,0.9576624925462136,page-blocks-1-3_vs_4,1.0,borderline,14,2,472,10
Random Forest,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,borderline,14,2,472,10
Bagging,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,borderline,14,2,472,10
XGBoost,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,borderline,14,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,borderline,14,2,472,10
TabNet,0.7605633802816901,0.5860323886639676,0.717948717948718,0.5873504273504273,page-blocks-1-3_vs_4,1.0,borderline,14,2,472,10
SVM,0.971830985915493,0.9089743589743592,0.9089743589743592,0.9089743589743592,page-blocks-1-3_vs_4,1.0,borderline,14,2,472,10
LightGBM,0.9929577464788732,0.9615384615384616,0.9961538461538462,0.978069498069498,page-blocks-1-3_vs_4,1.0,borderline,14,2,472,10
Decision Tree,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,,Original,15,2,472,10
Random Forest,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,,Original,15,2,472,10
Bagging,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,,Original,15,2,472,10
XGBoost,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,,Original,15,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,,Original,15,2,472,10
TabNet,0.8309859154929577,0.5466351829988194,0.5989974937343359,0.552755905511811,page-blocks-1-3_vs_4,,Original,15,2,472,10
SVM,0.9647887323943662,0.9019607843137256,0.7740183792815372,0.8240396530359355,page-blocks-1-3_vs_4,,Original,15,2,472,10
LightGBM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,,Original,15,2,472,10
Decision Tree,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.6,smote,15,2,472,10
Random Forest,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.6,smote,15,2,472,10
Bagging,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.6,smote,15,2,472,10
XGBoost,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.6,smote,15,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,smote,15,2,472,10
TabNet,0.4647887323943662,0.5016983016983017,0.5071010860484545,0.366220342964529,page-blocks-1-3_vs_4,0.6,smote,15,2,472,10
SVM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,smote,15,2,472,10
LightGBM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,smote,15,2,472,10
Decision Tree,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,smote,15,2,472,10
Random Forest,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,smote,15,2,472,10
Bagging,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,smote,15,2,472,10
XGBoost,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,smote,15,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,smote,15,2,472,10
TabNet,0.4647887323943662,0.5016983016983017,0.5071010860484545,0.366220342964529,page-blocks-1-3_vs_4,0.8,smote,15,2,472,10
SVM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,smote,15,2,472,10
LightGBM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,smote,15,2,472,10
Decision Tree,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,smote,15,2,472,10
Random Forest,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,smote,15,2,472,10
Bagging,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,smote,15,2,472,10
XGBoost,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,smote,15,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,smote,15,2,472,10
TabNet,0.4647887323943662,0.5016983016983017,0.5071010860484545,0.366220342964529,page-blocks-1-3_vs_4,1.0,smote,15,2,472,10
SVM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,smote,15,2,472,10
LightGBM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,smote,15,2,472,10
Decision Tree,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.6,corsmote,15,2,472,10
Random Forest,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,corsmote,15,2,472,10
Bagging,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.6,corsmote,15,2,472,10
XGBoost,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.6,corsmote,15,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,corsmote,15,2,472,10
TabNet,0.4647887323943662,0.5016983016983017,0.5071010860484545,0.366220342964529,page-blocks-1-3_vs_4,0.6,corsmote,15,2,472,10
SVM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,corsmote,15,2,472,10
LightGBM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,corsmote,15,2,472,10
Decision Tree,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,corsmote,15,2,472,10
Random Forest,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,corsmote,15,2,472,10
Bagging,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,corsmote,15,2,472,10
XGBoost,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,corsmote,15,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,corsmote,15,2,472,10
TabNet,0.4647887323943662,0.5016983016983017,0.5071010860484545,0.366220342964529,page-blocks-1-3_vs_4,0.8,corsmote,15,2,472,10
SVM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,corsmote,15,2,472,10
LightGBM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,corsmote,15,2,472,10
Decision Tree,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,corsmote,15,2,472,10
Random Forest,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,corsmote,15,2,472,10
Bagging,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,corsmote,15,2,472,10
XGBoost,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,corsmote,15,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,corsmote,15,2,472,10
TabNet,0.4647887323943662,0.5016983016983017,0.5071010860484545,0.366220342964529,page-blocks-1-3_vs_4,1.0,corsmote,15,2,472,10
SVM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,corsmote,15,2,472,10
LightGBM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,corsmote,15,2,472,10
Decision Tree,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.6,adasyn,15,2,472,10
Random Forest,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,adasyn,15,2,472,10
Bagging,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.6,adasyn,15,2,472,10
XGBoost,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.6,adasyn,15,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,adasyn,15,2,472,10
TabNet,0.4647887323943662,0.5016983016983017,0.5071010860484545,0.366220342964529,page-blocks-1-3_vs_4,0.6,adasyn,15,2,472,10
SVM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,adasyn,15,2,472,10
LightGBM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,adasyn,15,2,472,10
Decision Tree,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,adasyn,15,2,472,10
Random Forest,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,adasyn,15,2,472,10
Bagging,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,adasyn,15,2,472,10
XGBoost,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,adasyn,15,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,adasyn,15,2,472,10
TabNet,0.4647887323943662,0.5016983016983017,0.5071010860484545,0.366220342964529,page-blocks-1-3_vs_4,0.8,adasyn,15,2,472,10
SVM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,adasyn,15,2,472,10
LightGBM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,adasyn,15,2,472,10
Decision Tree,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,adasyn,15,2,472,10
Random Forest,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,adasyn,15,2,472,10
Bagging,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,adasyn,15,2,472,10
XGBoost,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,adasyn,15,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,adasyn,15,2,472,10
TabNet,0.4647887323943662,0.5016983016983017,0.5071010860484545,0.366220342964529,page-blocks-1-3_vs_4,1.0,adasyn,15,2,472,10
SVM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,adasyn,15,2,472,10
LightGBM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,adasyn,15,2,472,10
Decision Tree,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.6,borderline,15,2,472,10
Random Forest,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,borderline,15,2,472,10
Bagging,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.6,borderline,15,2,472,10
XGBoost,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.6,borderline,15,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,borderline,15,2,472,10
TabNet,0.9366197183098592,0.4683098591549295,0.5,0.4836363636363636,page-blocks-1-3_vs_4,0.6,borderline,15,2,472,10
SVM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,borderline,15,2,472,10
LightGBM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,borderline,15,2,472,10
Decision Tree,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,borderline,15,2,472,10
Random Forest,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,borderline,15,2,472,10
Bagging,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,borderline,15,2,472,10
XGBoost,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,borderline,15,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,borderline,15,2,472,10
TabNet,0.9366197183098592,0.4683098591549295,0.5,0.4836363636363636,page-blocks-1-3_vs_4,0.8,borderline,15,2,472,10
SVM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,borderline,15,2,472,10
LightGBM,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,0.8,borderline,15,2,472,10
Decision Tree,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,borderline,15,2,472,10
Random Forest,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,borderline,15,2,472,10
Bagging,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,borderline,15,2,472,10
XGBoost,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,borderline,15,2,472,10
MLP,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,borderline,15,2,472,10
TabNet,0.9366197183098592,0.4683098591549295,0.5,0.4836363636363636,page-blocks-1-3_vs_4,1.0,borderline,15,2,472,10
SVM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,borderline,15,2,472,10
LightGBM,0.9929577464788732,0.95,0.9962406015037594,0.9717974180734856,page-blocks-1-3_vs_4,1.0,borderline,15,2,472,10
Decision Tree,0.971830985915493,0.7392857142857143,0.6213768115942029,0.6594724220623501,page-blocks-1-3_vs_4,,Original,16,2,472,10
Random Forest,0.971830985915493,0.7392857142857143,0.6213768115942029,0.6594724220623501,page-blocks-1-3_vs_4,,Original,16,2,472,10
Bagging,0.971830985915493,0.7392857142857143,0.6213768115942029,0.6594724220623501,page-blocks-1-3_vs_4,,Original,16,2,472,10
XGBoost,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,,Original,16,2,472,10
MLP,0.9859154929577464,0.8713768115942029,0.8713768115942029,0.8713768115942029,page-blocks-1-3_vs_4,,Original,16,2,472,10
TabNet,0.971830985915493,0.4859154929577465,0.5,0.4928571428571429,page-blocks-1-3_vs_4,,Original,16,2,472,10
SVM,0.9929577464788732,0.9,0.9963768115942028,0.9426262626262626,page-blocks-1-3_vs_4,,Original,16,2,472,10
LightGBM,0.9929577464788732,0.9964028776978416,0.875,0.926766374419804,page-blocks-1-3_vs_4,,Original,16,2,472,10
Decision Tree,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,smote,16,2,472,10
Random Forest,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,smote,16,2,472,10
Bagging,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,smote,16,2,472,10
XGBoost,0.9929577464788732,0.9964028776978416,0.875,0.926766374419804,page-blocks-1-3_vs_4,0.6,smote,16,2,472,10
MLP,0.9859154929577464,0.8713768115942029,0.8713768115942029,0.8713768115942029,page-blocks-1-3_vs_4,0.6,smote,16,2,472,10
TabNet,0.8591549295774648,0.5418032786885246,0.6847826086956521,0.5448717948717949,page-blocks-1-3_vs_4,0.6,smote,16,2,472,10
SVM,0.9929577464788732,0.9,0.9963768115942028,0.9426262626262626,page-blocks-1-3_vs_4,0.6,smote,16,2,472,10
LightGBM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,smote,16,2,472,10
Decision Tree,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,smote,16,2,472,10
Random Forest,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,smote,16,2,472,10
Bagging,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,smote,16,2,472,10
XGBoost,0.9929577464788732,0.9964028776978416,0.875,0.926766374419804,page-blocks-1-3_vs_4,0.8,smote,16,2,472,10
MLP,0.9859154929577464,0.8713768115942029,0.8713768115942029,0.8713768115942029,page-blocks-1-3_vs_4,0.8,smote,16,2,472,10
TabNet,0.8591549295774648,0.5418032786885246,0.6847826086956521,0.5448717948717949,page-blocks-1-3_vs_4,0.8,smote,16,2,472,10
SVM,0.9929577464788732,0.9,0.9963768115942028,0.9426262626262626,page-blocks-1-3_vs_4,0.8,smote,16,2,472,10
LightGBM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.8,smote,16,2,472,10
Decision Tree,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,smote,16,2,472,10
Random Forest,0.9929577464788732,0.9964028776978416,0.875,0.926766374419804,page-blocks-1-3_vs_4,1.0,smote,16,2,472,10
Bagging,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,smote,16,2,472,10
XGBoost,0.9929577464788732,0.9964028776978416,0.875,0.926766374419804,page-blocks-1-3_vs_4,1.0,smote,16,2,472,10
MLP,0.9859154929577464,0.8713768115942029,0.8713768115942029,0.8713768115942029,page-blocks-1-3_vs_4,1.0,smote,16,2,472,10
TabNet,0.8591549295774648,0.5418032786885246,0.6847826086956521,0.5448717948717949,page-blocks-1-3_vs_4,1.0,smote,16,2,472,10
SVM,0.9929577464788732,0.9,0.9963768115942028,0.9426262626262626,page-blocks-1-3_vs_4,1.0,smote,16,2,472,10
LightGBM,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,1.0,smote,16,2,472,10
Decision Tree,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,corsmote,16,2,472,10
Random Forest,1.0,1.0,1.0,1.0,page-blocks-1-3_vs_4,0.6,corsmote,16,2,472,10
